name,lat,lon
NTUC FairPrice,1.3488884391382099,103.8496919801253
Bedok North MRT Station (DT29),1.334742116757818,103.91797832977373
Yang & Yap Clinic & Surgery,1.3317730079825132,103.92423646131658
Sheng Siong Supermarket,1.332402305416926,103.92550059555825
Hougang Central Interchange (HCI),1.3706006651493743,103.89288252952542
Fei Yue Active Ageing Centre (AAC) (Hougang),1.349599527983557,103.88875000958498
Kovan MRT Station (NE13),1.3685610013962801,103.89347996672815
NTUC Health Day Care for Seniors (Ci Yuan),1.358794227274248,103.88945241796056
Upper Changi MRT Station (DT34),1.3417397745895079,103.96147278889269
Simei MRT Station (EW3),1.3431970787022223,103.95337721463598
NTUC FairPrice,1.3427059232638947,103.95302461792978
Sheng Siong Supermarket,1.33143367986449,103.93686540428945
Bata @ Tiong Bahru Plaza (Malls of Frasers Property Singapore),1.2864588944844773,103.82701525655207
Challenger @ Tiong Bahru Plaza (Malls of Frasers Property Singapore),1.2864588944844773,103.82701525655207
Starbucks @ Tiong Bahru Plaza (Malls of Frasers Property Singapore),1.2864588944844773,103.82701525655207
Customer Service Counter @ Tiong Bahru Plaza (Malls of Frasers Property Singapore),1.2864588944844773,103.82701525655207
